DATE,M,S,BL,D2M,LAIH,LAII,SP,T2M,PREC,U10,V10,AOD,PM25lag2,PM25lag,PM25
2020-03-19,3,2,866.1786066,274.1368855,2.453252258,0.477905164,82934.09956,285.5799805,0,0.2493521,-1.831021906,0.141000007,38,62,77
2020-03-20,3,2,1697.001378,266.0014809,2.454104254,0.477660915,83032.9298,286.0714567,0,2.091187061,-0.591409381,0.173000008,51,38,62
2020-03-21,3,2,979.8533899,270.1427592,2.45495625,0.477538791,82957.39288,285.5060125,6.77E-05,-1.21894451,0.04637629,,52,51,38
2020-03-22,3,2,966.8691663,276.0781097,2.455808246,0.477538791,82515.48529,282.1355382,2.03E-04,-1.366235899,-0.786862946,,36,52,51
2020-03-23,3,2,891.5606695,272.4650021,2.456660243,0.477660915,82707.15606,281.4427047,4.72E-05,2.607168652,-1.673460427,0.235000011,62,36,52
2020-03-24,3,2,769.2576602,276.9767882,2.457512239,0.477905164,83142.24203,284.4088208,2.86E-04,1.098470799,1.073909131,0.102000005,84,62,36
2020-03-25,3,2,1387.976857,275.431035,2.458245352,0.478027288,83355.87506,285.6071021,3.63E-05,0.775722582,0.929107231,0.344000016,53,84,62
2020-03-26,3,2,1074.847645,278.3523968,2.459097348,0.478271537,83637.3915,283.7809148,2.17E-04,-0.433313478,1.17985231,0.336000016,74,53,84
2020-03-27,3,2,774.2000421,276.3802969,2.459969158,0.478393661,83638.72254,284.0899366,7.06E-05,0.193021224,1.457276511,0.382000018,59,74,53
2020-03-28,3,2,1094.784711,276.9018983,2.460821154,0.47863791,83226.92989,285.2553433,5.24E-05,-0.836171589,2.24566389,0.620000029,72,59,74
2020-03-29,3,2,393.9717139,278.0390418,2.46167315,0.478882158,82572.72031,281.6062562,1.52E-04,-0.525428312,-0.224281466,0.170000002,27,72,59
2020-03-30,3,2,533.9500211,272.3618643,2.462525146,0.479004283,82504.83692,282.2193685,2.43E-04,1.382433823,-0.761343787,0.159000008,33,27,72
2020-03-31,3,2,1680.415079,270.908738,2.463258259,0.4792477,83080.51473,284.8370132,0,3.81551212,-0.958343968,0.282000013,56,33,27
2020-04-01,4,2,447.8352995,276.3264288,2.464110255,0.479369825,83395.14095,285.4583443,2.01E-04,0.274978031,1.457083184,0.463000022,112,56,33
2020-04-02,4,2,498.934502,278.9528296,2.464962251,0.479614073,83046.24027,287.6141,4.20E-05,1.221521443,-0.327131414,0.394000019,65,112,56
2020-04-03,4,2,1337.882884,272.8420791,2.465814247,0.479736198,83229.59199,287.559035,9.08E-06,1.689021543,-0.613641982,0.514000024,53,65,112
2020-04-04,4,2,1282.176377,275.2668028,2.466666244,0.479980446,83421.92827,284.9389247,4.40E-04,1.151107848,-0.303932178,0.107000005,49,53,65
2020-04-05,4,2,1409.673075,272.8578454,2.467538054,0.480102571,83646.54244,287.2294665,0,3.67306888,-1.506619252,0.186000009,92,49,53
2020-04-06,4,2,926.8274962,276.0209569,2.468271167,0.480346819,83657.85634,290.0706589,0,2.202001899,-0.127424655,0.442000021,57,92,49
2020-04-07,4,2,387.7727942,280.2745701,2.469123163,0.480468944,83475.66929,283.0174009,0.001193063,1.224522678,0.120420519,0.299000014,55,57,92
2020-04-08,4,2,766.8283539,275.0848336,2.469975159,0.480713192,83746.87011,281.7887105,0,1.929351224,0.925627346,,56,55,57
2020-04-09,4,2,255.501252,274.9600171,2.470827155,0.480835317,83644.21311,276.6290329,3.62E-04,0.129302691,1.089761942,,84,56,55
2020-04-10,4,2,381.0712595,277.8426202,2.471679151,0.481078735,83142.24203,281.2051853,2.40E-06,-0.927362966,1.085508749,,82,84,56
2020-04-11,4,2,557.9080078,278.2827624,2.472531147,0.481200859,83001.48381,284.7597578,4.06E-05,-0.370749267,0.43167694,,45,82,84
2020-04-12,4,2,1519.159399,270.9442122,2.473383143,0.481445108,83197.81324,286.0221447,1.38E-05,0.985347319,-0.136317696,0.041000002,67,45,82
2020-04-13,4,2,611.2689783,276.1976708,2.474235139,0.481689356,83373.01229,284.7663327,2.57E-04,1.841161081,-1.026588388,0.408000019,86,67,45
2020-04-14,4,2,1237.024786,274.3865184,2.474968252,0.481933605,83629.07245,285.0745326,1.62E-05,1.060147334,0.771545751,0.191000009,92,86,67
2020-04-15,4,2,977.5078528,274.5665169,2.475463599,0.482055729,83605.61275,286.8653797,1.91E-05,0.130226148,1.323107594,0.320000015,74,92,86
2020-04-16,4,2,1206.86788,275.3561451,2.475582482,0.482299978,83139.9127,289.995869,0,1.837698118,0.411377608,0.185000009,58,74,92
2020-04-17,4,2,366.8304981,277.3545222,2.475701365,0.482422102,83431.07922,287.1661828,3.53E-05,-0.901737035,0.386051775,,78,58,74
2020-04-18,4,2,1060.858191,278.212471,2.475820248,0.482666351,83369.68468,288.7606037,4.28E-06,0.769489248,0.861249465,0.357000017,70,78,58
2020-04-19,4,2,1205.108727,277.1311664,2.475958946,0.482788475,83398.80133,289.6334259,7.01E-05,0.702307752,0.88386872,0.43100002,88,70,78
2020-04-22,4,2,1286.699913,275.4330058,2.476315595,0.483276142,83163.70516,292.9389728,0,2.872431672,-0.10925192,0.43100002,74,88,70
2020-04-23,4,2,422.0343907,278.967282,2.476434478,0.483276142,83165.86811,287.3321998,9.15E-05,0.543011422,-2.809643024,0.490000023,93,74,88
2020-04-24,4,2,279.2917004,282.9272481,2.476692058,0.483276142,83010.63476,291.5607028,3.91E-04,-0.856718507,-0.998555978,0.462000022,92,93,74
2020-04-25,4,2,264.6320931,280.4171236,2.476810942,0.483276142,83077.35349,290.500495,1.08E-04,-2.02512246,-1.758330966,0.571000027,82,92,93
2020-04-26,4,2,401.0920945,281.2231751,2.476929825,0.483276142,82782.85935,286.3015793,9.97E-04,-1.433186531,-0.130324559,0.335999995,57,82,92
2020-04-27,4,2,1207.454264,274.4226495,2.477048708,0.483276142,83059.38436,288.1762567,0,2.403315522,-1.596902947,0.192000009,59,57,82
2020-04-28,4,2,980.8586201,274.3208255,2.477167591,0.483276142,83271.51996,288.1762567,1.67E-05,1.348265914,-1.093092865,0.317000015,65,59,57
2020-04-29,4,2,1285.778452,274.887755,2.477286474,0.483276142,83383.66067,289.263586,0,-0.536971525,0.950953179,0.362000017,67,65,59
2020-04-30,4,2,232.8835722,279.5985905,2.477425171,0.483276142,83260.87159,287.4447955,4.48E-05,-0.077551674,-0.024768034,,74,67,65
2020-05-01,5,2,1042.847817,276.1267225,2.477544055,0.483276142,83163.3724,291.6806953,0,2.107809286,-0.470386698,0.246000012,66,74,67
2020-05-02,5,2,652.902263,281.3828088,2.477662938,0.483276142,83251.88702,288.8600496,2.73E-04,1.346419,-0.515818536,0.279000013,83,66,74
2020-05-03,5,2,617.9705131,277.1475896,2.477781821,0.483276142,83146.06879,289.4435748,0,0.315841003,-2.082926947,0.308000015,74,83,66
2020-05-04,5,2,1179.056511,275.8961405,2.477900704,0.483276142,83598.45837,294.1939629,0,2.037164827,-1.570417152,0.121000006,111,74,83
2020-05-05,5,2,959.0786322,273.67178,2.478158284,0.483276142,83696.4567,296.1820579,0,0.44835708,-1.657800942,0.703000033,104,111,74
2020-05-06,5,2,2003.512824,275.9224176,2.478277168,0.483276142,82833.93828,294.4240855,1.52E-05,-2.724179399,2.074182869,,54,104,111
2020-05-07,5,2,1271.202613,276.9005844,2.478396051,0.483276142,83113.62452,289.1986586,0,2.923914399,-2.766724437,0.173000008,69,54,104
2020-05-08,5,2,1448.541977,274.7353475,2.478514934,0.483276142,83260.37245,293.3310031,0,4.363583842,-1.002615844,0.106000005,80,69,54
2020-05-09,5,2,1396.353775,273.8682017,2.478633817,0.483276142,83460.19587,296.2313699,0,0.098828611,0.55733947,0.149000007,117,80,69
2020-05-10,5,2,2173.229192,273.6868894,2.4787527,0.483276142,83126.43585,296.7491458,1.97E-04,2.184456216,-1.593036408,0.393000019,84,117,80
2020-05-11,5,2,1583.410364,271.4401933,2.478891397,0.483276142,83267.19406,294.9574769,0,3.478681184,-1.438568159,0.275000013,66,84,117
2020-05-12,5,2,1502.65687,274.21506,2.479010281,0.483276142,83248.72579,291.5146783,0,3.88454053,-2.443481745,0.235000011,75,66,84
2020-05-13,5,2,2061.4811,272.1575594,2.479129164,0.483276142,83319.27127,295.1021254,0,3.301377442,-0.064786717,0.089000004,73,75,66
2020-05-14,5,2,1784.791483,275.3200141,2.479248047,0.483276142,83558.85973,294.2901213,4.10E-05,1.15180044,-1.486126594,0.293000014,83,73,75
2020-05-15,5,2,1871.660128,275.4921294,2.478891397,0.483276142,83622.91636,294.5654466,0,1.606141278,1.117407699,0.20500001,95,83,73
2020-05-16,5,2,2102.192923,273.8504646,2.478277168,0.483276142,83511.60756,297.5512874,0,2.754460042,-0.094752397,0.21300001,97,95,83
2020-05-17,5,2,2422.861361,274.3674675,2.477544055,0.483276142,83494.47033,299.7662176,0,3.290295958,-0.330224646,0.393000019,123,97,95
2020-05-18,5,2,1566.991604,278.553417,2.476810942,0.483276142,83559.52525,296.735174,0,1.683711665,1.310348014,0.341000016,84,123,97
2020-05-19,5,2,509.9082651,278.5179428,2.476077829,0.483276142,83477.3331,296.452452,0,0.284905194,-1.570223825,0.669000032,97,84,123
2020-05-20,5,2,1301.191981,281.8380603,2.475344716,0.483276142,83601.61961,290.8366384,4.54E-07,1.266309107,0.877682257,,154,97,84
2020-05-21,5,2,1180.983202,278.9232678,2.474611603,0.483276142,83638.88892,297.2126785,0,1.281315283,1.109867947,0.342000016,112,154,97
2020-05-22,5,2,1665.336626,273.1968206,2.473997373,0.483276142,83469.01406,301.9679978,0,0.996890531,-0.080446201,0.353000017,86,112,154
2020-05-23,5,2,2704.828436,269.159337,2.47326426,0.483154017,83335.74298,303.130117,0,2.632794584,-1.454227644,0.20900001,80,86,112
2020-05-24,5,2,2881.581415,269.3334231,2.472531147,0.482909769,83348.38793,302.7347992,1.72E-05,-3.344742494,2.616465017,0.21500001,87,80,86
2020-05-25,5,2,3152.574727,271.3081507,2.471798034,0.482666351,83591.13761,302.8638323,0,-1.471048267,2.716801714,0.22100001,99,87,80
2020-05-26,5,2,3466.6254,266.838408,2.471064921,0.482299978,83703.27832,304.859324,0,2.390848853,0.066288968,0.395000019,85,99,87
2020-05-27,5,2,2543.824064,270.9783725,2.470450691,0.482055729,83837.54768,303.2254535,0,-0.31765049,2.371519747,0.338000016,89,85,99
2020-05-28,5,2,3516.635603,272.6095264,2.469717579,0.481811481,83596.12904,302.8572573,0,0.072510087,0.895661665,0.361000017,87,89,85
2020-05-29,5,2,2615.195409,271.2352316,2.468984466,0.481567232,83440.56293,304.0086922,0,0.04226687,-0.161643528,0.199000009,93,87,89
2020-05-30,5,2,3657.032756,271.6681476,2.468271167,0.481322983,83357.70525,304.7582345,7.73E-05,0.099521204,1.765053045,0.324000015,87,93,87
2020-05-31,5,2,2077.062168,261.7688894,2.467538054,0.481078735,83321.10146,305.4864082,0,1.794064775,-0.368696712,0.247000012,77,87,93
2020-06-01,6,3,2142.318363,260.952984,2.466804941,0.480835317,83274.01568,305.0754749,0,3.153855189,-0.276286421,0.093000004,108,77,87
2020-06-02,6,3,2435.510508,272.6601099,2.466190711,0.480591068,83330.25241,303.2953122,1.43E-05,2.040627791,0.599484749,0.357550016,84,108,77
2020-06-03,6,3,4242.914432,267.095924,2.465457598,0.480224695,83129.92984,306.238416,0,3.59318985,1.025770716,0.333000016,76,84,108
2020-06-04,6,3,2682.378295,265.7584173,2.464724485,0.479980446,83376.17353,306.1422576,0,2.166679669,0.502241283,0.105000005,72,76,84
2020-06-05,6,3,3352.866847,265.5836742,2.463991372,0.479736198,83383.49429,305.8726854,0,4.190666521,0.095094686,0.111000005,82,72,76
2020-06-06,6,3,2038.947189,261.772831,2.463258259,0.479491949,83379.16839,303.1317607,0,4.496330784,-0.43520119,0.239000011,84,82,72
2020-06-07,6,3,2207.993403,265.2788593,2.462525146,0.4792477,83304.13061,302.2605823,0,2.506511841,1.25640979,0.177000008,106,84,82
2020-06-08,6,3,1953.083775,275.5650485,2.461910916,0.479004283,83343.56288,300.5790435,0,0.326922487,2.948407423,0.236000011,84,106,84
2020-06-09,6,3,2057.962794,273.7256482,2.461177803,0.478760034,83528.57841,300.9086119,0,-0.518964114,2.346773895,0.410100014,72,84,106
2020-06-10,6,3,2778.796626,272.1273407,2.46044469,0.478393661,83482.65729,302.3181129,0,-1.084350654,2.858703709,0.191000009,83,72,84
2020-06-11,6,3,3052.805628,269.5140785,2.459711578,0.478149412,83258.37588,303.1038173,3.39E-05,0.316071867,1.948713666,0.258000012,90,83,72
2020-06-12,6,3,2826.042446,272.879524,2.458978465,0.477905164,82844.75303,303.6577553,0,-2.086532349,2.990939356,0.155000007,86,90,83
2020-06-13,6,3,2773.016552,266.3667332,2.458364235,0.477660915,82836.26761,304.680979,0,2.12212287,0.969319241,0.160000008,79,86,90
2020-06-14,6,3,3158.354801,268.1325575,2.457650936,0.477416666,83051.23169,305.376278,0,2.225550052,0.253236147,0.116000006,94,79,86
2020-06-15,6,3,3012.093805,273.8951358,2.457036706,0.477173248,83137.08422,304.330042,0,1.72365118,-2.40423637,0.182000009,92,94,79
2020-06-16,6,3,3141.433425,267.114318,2.456660243,0.476929,83149.23003,305.6811905,0,3.066819368,-1.864660799,0.200000009,98,92,94
2020-06-17,6,3,3448.028641,270.1644378,2.45618471,0.476684751,82950.40489,305.942544,0,0.187249617,2.121547976,0.194000009,97,98,92
2020-06-18,6,3,2646.608853,271.765373,2.455808246,0.476318378,82838.0978,305.7321462,0,-0.862028384,2.670016588,0.146000007,93,97,98
2020-06-19,6,3,2730.880652,271.0900503,2.4553129,0.476074129,82745.75642,307.2304088,0,-2.103385439,3.331388149,0.148000007,71,93,97
2020-06-20,6,3,4262.683959,269.472692,2.454837367,0.475829881,82578.0445,306.9279619,0,-1.677902632,3.021871671,0.165000008,84,71,93
2020-06-22,6,3,2797.142077,273.8925081,2.454104254,0.475341383,82839.26247,302.4939924,0,4.063922049,-0.758443882,0.293000014,115,84,71
2020-06-23,6,3,2619.718945,272.9465308,2.453608908,0.47522009,83305.1289,303.6133745,0,2.266643888,1.940980587,0.242000011,113,115,84
2020-06-24,6,3,1528.37401,275.974315,2.453133375,0.474975841,83358.2044,304.2642927,0,0.105985402,2.403998678,0.254000012,109,113,115
2020-06-25,6,3,2646.608853,268.0274489,2.452756911,0.474853717,83021.28314,308.7878457,0,0.333155821,2.474949676,0.094000005,98,109,113
2020-06-26,6,3,2032.245654,276.2804438,2.452261565,0.474609468,83171.69144,305.7009153,0,1.180658471,2.87842306,0.21300001,111,98,109
2020-06-27,6,3,1887.911349,279.317425,2.451904915,0.474487344,83195.31753,302.9435533,0,0.55871019,3.533414832,0.389000018,120,111,98
2020-06-28,6,3,1772.896259,277.7158329,2.451409569,0.474120971,82929.94004,301.7189723,0,-1.131216096,3.042171003,0.299000014,143,120,111
2020-06-30,6,3,2270.652753,279.0901277,2.450557573,0.473754598,82758.23498,302.3633156,0,1.227062185,2.700562249,0.309000015,104,143,120
2020-07-01,7,3,2856.366891,273.810392,2.45008204,0.473632473,82901.48891,305.5940727,0,-1.46412234,3.03791781,0.393000019,150,104,143
2020-07-02,7,3,2727.02727,275.4395751,2.449705576,0.473389056,83138.58165,303.265725,0,0.325537301,2.438024225,0.594000028,144,150,104
2020-07-03,7,3,1725.482901,276.3100056,2.449348927,0.473266931,83186.0002,305.6984497,0,1.845547502,2.442857399,0.365000017,134,144,150
2020-07-04,7,3,2548.682676,276.8066436,2.44885358,0.473022683,83096.98643,305.4453148,0,1.144412785,2.503948721,0.374000018,109,134,144
2020-07-05,7,3,2035.512652,277.0175177,2.448358234,0.472900558,82876.3654,302.126618,8.56E-06,-0.864106162,1.740113866,0.433000021,102,109,134
2020-07-06,7,3,2460.306187,275.4264365,2.448001584,0.47265631,82844.58665,301.63432,0,-1.337147004,1.598791852,0.62600003,97,102,109
2020-07-07,7,3,2390.777764,276.5077411,2.447506238,0.472534185,82994.6622,303.0520397,0,0.063737245,1.287148778,0.406000019,99,97,102
2020-07-08,7,3,2891.885025,276.4124864,2.447149588,0.472289937,83053.39464,304.7138537,0,0.354164468,2.068769714,0.382000018,113,99,97
2020-07-09,7,3,3583.232104,273.8898803,2.446654241,0.472167812,83046.73941,307.5681959,0,-0.47417645,2.2514637,0.408000019,113,113,99
2020-07-10,7,3,2421.353516,274.713012,2.446297592,0.471923564,83186.0002,306.8885123,0,-0.561904863,3.835391557,0.397000019,113,113,113
2020-07-11,7,3,2191.490874,278.1986755,2.445802245,0.471801439,83087.6691,305.7140652,5.44E-05,-1.309674159,3.059377103,0.448000021,95,113,113
2020-07-12,7,3,1950.403161,280.7094569,2.445306899,0.471558021,82886.84739,301.2077713,0,-1.89468416,2.355473609,0.43000002,108,95,113
2020-07-13,7,3,2899.089175,279.1078648,2.444950249,0.471435897,82619.97248,302.1290836,0,-0.029993639,2.376159595,0.432000021,96,108,95
2020-07-14,7,3,3063.109238,274.93374,2.444573786,0.471191648,82892.50434,303.3232556,0,2.369840206,0.998898267,0.232000011,95,96,108
2020-07-15,7,3,3117.3079,276.7698556,2.444454903,0.4709474,83065.54045,305.1445117,0,2.187688316,1.781099184,0.328000016,94,95,96
2020-07-16,7,3,2573.394586,279.7240639,2.444831366,0.470825275,82955.89546,303.4662604,1.88E-06,2.510436533,1.337993771,0.463000022,92,94,95
2020-07-17,7,3,2518.023155,279.7555964,2.445069132,0.470581027,83006.808,304.010336,0,1.021823869,2.041510611,0.317000015,98,92,94
2020-07-18,7,3,2845.560666,277.8413063,2.445306899,0.470458902,83222.77037,305.9277504,0,0.778031225,2.737101046,0.142000007,91,98,92
2020-07-19,7,3,2719.571813,277.7572194,2.445683362,0.470214654,83369.18553,307.1778093,0,0.094211326,1.34630683,0.301000014,88,91,98
2020-07-20,7,3,2741.938185,278.3129811,2.445921129,0.470092529,83280.17177,307.4432722,0,1.290780717,2.730334602,0.192000009,95,88,91
2020-07-21,7,3,2011.805973,277.3328435,2.446158895,0.469848281,83031.09961,306.2770437,0,0.303836062,2.786399423,0.088000004,81,95,88
2020-07-22,7,3,2469.437028,264.1404019,2.446535358,0.469726156,82959.55583,308.7418212,0,-0.640860436,3.480443242,0.142000007,86,81,95
2020-07-23,7,3,2458.211957,274.537612,2.446773125,0.469482739,83019.78571,307.1580845,0,0.371941015,2.950147366,0.339000016,79,86,81
2020-07-24,7,3,2792.283465,278.6151683,2.447149588,0.46923849,83154.72059,305.2834071,2.58E-05,-0.046846729,2.723954812,0.612000029,95,79,86
2020-07-25,7,3,3255.443286,273.9588579,2.447387354,0.469116366,83382.99515,307.1375379,0,1.463005445,1.447223508,0.299000014,89,95,79
2020-07-26,7,3,3521.410446,274.7596539,2.447625121,0.468749993,83452.87511,307.4934061,0,2.027930257,1.476802534,0.519000025,93,89,95
2020-07-27,7,3,3543.944357,270.9895403,2.448001584,0.468627868,83276.84415,308.6555252,0,3.95795536,0.549993045,0.308000015,91,93,89
2020-07-30,7,3,3277.55835,277.153502,2.44885358,0.468017247,83180.84239,308.2610293,1.52E-05,2.563304445,1.59511864,0.270000013,70,91,93
2020-07-31,7,3,2115.595993,283.931692,2.44921023,0.467773829,83193.65372,303.0955986,2.53E-04,0.768104062,2.327441198,0.504000024,78,70,91
2020-08-01,8,3,1779.430256,282.5153538,2.44946781,0.46752958,82892.33796,302.7495928,1.14E-05,-0.508806087,2.424491337,0.198000009,92,78,70
2020-08-02,8,3,2970.963135,276.5800032,2.449705576,0.467407456,82881.35683,306.1981445,0,0.042728599,1.35906641,0.235000011,77,92,78
2020-08-03,8,3,2821.853987,274.7826464,2.45008204,0.467041083,82784.02402,307.1202787,0,2.169911769,1.304934859,0.20300001,83,77,92
2020-08-04,8,3,2379.385155,278.4364837,2.450319806,0.466918958,82813.30705,305.1494429,0,-1.214558089,3.443904445,0.291000014,88,83,77
2020-08-05,8,3,1760.833497,278.9626835,2.450557573,0.46667471,82630.12171,304.4130505,0,-1.982643438,2.777893036,0.257000012,73,88,83
2020-08-06,8,3,2215.030015,277.9588965,2.450934036,0.466430461,82958.05841,303.6939174,0,2.073179649,1.777425971,0.235000011,77,73,88
2020-08-07,8,3,2354.003092,280.7804052,2.451171802,0.466308337,83118.94871,303.2246316,1.51E-04,2.013847538,1.792698802,0.439000021,74,77,73
2020-08-08,8,3,2136.705827,282.4181283,2.451528452,0.466064088,82966.71021,303.1925788,0,0.336618785,2.65899695,0.322000015,79,74,77
2020-08-09,8,3,1639.368179,278.5271398,2.451786032,0.465942794,82839.26247,304.1377253,0,-0.512499915,2.809791986,0.304000014,94,79,74
2020-08-10,8,3,1934.06817,275.2030808,2.452023798,0.465576421,82960.38774,306.9969987,0,-0.575525854,3.113122001,0.169000008,95,94,79
2020-08-11,8,3,1863.450748,276.1004453,2.452400262,0.465332173,82916.13043,307.813934,0,-1.857745881,2.811725256,0.222000011,100,95,94
2020-08-12,8,3,1944.623087,278.4811548,2.452638028,0.465210048,82880.52492,309.0763209,0,-1.2357976,2.680456244,0.150000007,109,100,95
2020-08-13,8,3,1682.090463,280.0433312,2.452994678,0.4649658,82772.8765,307.5008029,0,-1.035176569,2.479202869,0.21100001,94,109,100
2020-08-14,8,3,1752.28904,275.4238088,2.453252258,0.464721551,82595.34811,307.8163996,0,-1.570089029,2.979146411,0.357000017,82,94,109
2020-08-15,8,3,1885.146966,278.6473578,2.453371141,0.464599427,82581.87126,306.2918373,0,0.971726328,2.745607433,0.385000018,93,82,94
2020-08-16,8,3,1829.859305,282.0568176,2.453371141,0.464355178,82847.91427,304.0210202,0,0.932017677,2.438604206,0.331000016,90,93,82
2020-08-17,8,3,2259.930298,279.6222399,2.453371141,0.464233054,82875.86626,304.084304,0,2.062790758,2.508395241,0.247000012,82,90,93
2020-08-18,8,3,1685.106154,282.274261,2.453371141,0.463867512,82999.82,302.163602,0,-1.264424766,2.885576158,0.111000005,88,82,90
2020-08-19,8,3,1661.064398,277.365033,2.453371141,0.463623263,82854.40313,304.8519272,0,-0.53073819,2.785239461,0.137000007,94,88,82
2020-08-20,8,3,1809.335854,274.4344742,2.453371141,0.463501139,82892.33796,306.459498,0,-0.271708505,2.319128139,0.196999995,85,94,88
2020-08-21,8,3,1948.47647,275.3620575,2.453371141,0.46325689,82717.63805,307.2936925,0,-1.774403888,2.913995223,0.260100002,77,85,94
2020-08-22,8,3,2050.17226,268.6232832,2.453371141,0.480591068,82493.52302,307.3914946,0,0.666062065,2.088489065,0.144350006,100,77,85
2020-08-23,8,3,2481.416021,272.5201841,2.453371141,0.480591068,82547.26404,304.4730468,0,0.076203915,0.55347293,0.072000003,79,100,77
2020-08-24,8,3,1888.83281,273.6737508,2.453371141,0.480591068,82891.33968,302.0016943,0,4.267082587,0.542066639,0.15155,82,79,100
2020-08-26,8,3,1528.37401,278.672978,2.453371141,0.480591068,83279.50625,299.0035255,0,0.789112709,2.598485609,0.149000007,83,82,79
2020-08-27,8,3,1414.112842,273.3893007,2.453371141,0.480591068,83240.24036,300.3497428,0,0.143154546,2.75276053,0.032000002,81,83,82
2020-08-28,8,3,1471.410964,274.021923,2.453371141,0.480591068,83190.99162,301.7789685,0,0.370555829,2.700755576,0.228850006,88,81,83
2020-08-29,8,3,2737.498418,268.3966428,2.453371141,0.480591068,83399.30047,304.7064569,0,1.449384455,1.937500702,0.178150006,77,88,81
2020-08-30,8,3,2122.967681,275.4927863,2.453371141,0.480591068,83640.88549,301.94252,0,2.833877343,1.888975633,0.223950008,86,77,88
2020-08-31,8,3,2255.239223,277.4878787,2.453371141,0.480591068,83541.7225,299.7308773,0,1.998148769,1.36931274,0.149600006,88,86,77
2020-09-01,9,4,1854.571214,274.9626449,2.453371141,0.480591068,83627.24226,298.5136931,0,1.833773425,2.300955404,0.128000006,72,88,86
2020-09-03,9,4,1719.36775,271.5459588,2.453371141,0.480591068,83869.99195,302.0279941,0,0.077819964,2.71834833,0.314000015,88,72,88
2020-09-06,9,4,1912.623259,270.8581545,2.453371141,0.480591068,83475.33653,303.3848956,0,1.911574677,1.713628072,0.177000008,85,88,72
2020-09-07,9,4,2961.916063,272.0872681,2.453371141,0.480713192,83496.63328,304.8880894,0,1.65462277,0.498181417,0.242000011,94,85,88
2020-09-08,9,4,2401.081373,268.4340877,2.453371141,0.480713192,83442.72588,304.4401721,0,1.341801716,1.349593389,0.364000017,127,94,85
2020-09-09,9,4,2122.297527,275.8212506,2.453371141,0.480835317,83446.21988,302.9649218,0,0.248428643,2.258230143,0.277000013,108,127,94
2020-09-10,9,4,1785.712944,277.4162734,2.453371141,0.480835317,83573.66762,301.9318357,1.05E-05,1.668705489,2.845944129,0.436000021,95,108,127
2020-09-11,9,4,1893.775192,278.7931959,2.453371141,0.480957441,83680.48414,299.3963777,9.73E-07,0.595186741,1.987572387,0.346000016,91,95,108
2020-09-12,9,4,2605.059337,276.1930723,2.453371141,0.481078735,83838.71235,301.2891361,0,0.831130002,1.30106832,0.309000015,83,91,95
2020-09-13,9,4,2676.179375,273.9411208,2.453371141,0.481078735,83856.68148,301.203662,0,2.262257467,0.755306286,0.249000012,85,83,91
2020-09-14,9,4,1719.451519,276.9636496,2.453371141,0.481200859,83803.77236,299.5213014,0,1.150184391,1.904828444,0.241000011,91,85,83
2020-09-15,9,4,2273.752213,270.8023156,2.453252258,0.481200859,83652.69854,301.240646,0,1.994685805,1.813578115,0.285000014,87,91,85
2020-09-16,9,4,1983.994604,274.1992937,2.452875795,0.481322983,83691.13252,299.4884267,0,1.825000584,1.619864492,0.175000008,82,87,91
2020-09-17,9,4,2018.004893,274.3648398,2.452638028,0.481445108,83926.39507,299.5032203,0,1.035906589,2.109368377,0.407000019,81,82,87
2020-09-18,9,4,1162.218904,275.5269466,2.452261565,0.481445108,83710.26632,299.2377574,0,0.187018753,2.142040635,0.20600001,89,81,82
2020-09-19,9,4,1171.265976,273.4109793,2.452023798,0.481567232,83316.60918,301.3096828,0,0.309376804,1.70608832,0.250000012,86,89,81
2020-09-20,9,4,1598.823894,272.5431766,2.451667149,0.481567232,83423.4257,301.086957,0,-1.263039581,2.318354831,0.179000009,93,86,89
2020-09-21,9,4,1494.531259,276.3651876,2.451409569,0.481689356,83680.31776,300.3949454,0,-0.106409705,2.302695346,0.292000014,93,93,86
2020-09-22,9,4,1605.525429,278.7432694,2.451052919,0.481811481,83814.42074,299.4276086,0,0.488296595,1.43117737,0.343000016,77,93,93
2020-09-23,9,4,1191.370581,277.2290488,2.450815153,0.481811481,83700.44984,298.50794,0,-0.412073967,2.067996406,0.279000013,92,77,93
2020-09-24,9,4,1123.014926,274.5908232,2.450557573,0.481933605,83579.65733,299.6100629,0,-0.940753092,2.183992587,0.276000013,88,92,77
2020-09-25,9,4,1114.554239,271.9703348,2.450200923,0.481933605,83456.86825,300.2141348,0,-0.681030815,1.97461948,0.21900001,100,88,92
2020-09-26,9,4,1333.443117,268.6679543,2.449943343,0.482055729,83231.08941,301.1412002,0,0.583874393,1.648090229,0.20900001,81,100,88
2020-09-27,9,4,2121.627374,270.052103,2.449586693,0.482055729,83383.82705,300.5321971,0,3.53662811,0.135886677,0.151000007,77,81,100
2020-09-28,9,4,1712.498677,276.2219771,2.44921023,0.482177854,83715.75688,296.9529687,4.54E-07,0.524773146,-0.233754488,0.406000019,63,77,81
2020-09-29,9,4,950.5341754,280.8664628,2.448972464,0.482299978,83765.33838,291.3840015,5.16E-04,0.516462033,1.002184825,0.432000021,62,63,77
2020-09-30,9,4,852.4404604,273.1751419,2.448615814,0.482299978,83444.88883,291.7957566,0,-0.448781383,1.960699938,0.21800001,86,62,63
2020-10-01,10,4,1129.632692,273.2060176,2.448358234,0.482422102,83609.10675,295.1358219,0,0.727241091,1.966886401,0.190000009,85,86,62
